record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC07671,2022,6,2,Housing,Anand,Gujarat,PM Awas Yojana,C010,low,3,362.72,352.36,345.45,377.88,32.43,9.39,1.0939,1,68,warning,1,yellow
REC05098,2023,3,1,Agriculture,Mumbai,Maharashtra,Jal Jeevan Mission,C041,low,1,232.22,225.58,221.16,190.18,30.98,14.01,0.8599,0,73,normal,0,green
REC07492,2022,4,2,Agriculture,Nagpur,Maharashtra,PM Awas Yojana,C073,low,2,261.0,253.54,248.57,136.71,111.86,45.0,0.55,0,69,warning,1,yellow
REC03630,2024,4,2,Education,Mumbai,Maharashtra,Swachh Bharat Mission,C082,low,1,65.88,63.99,62.74,56.22,6.52,10.39,0.8961,0,76,normal,0,green
REC04175,2024,5,2,Health,Mumbai,Maharashtra,PM Gram Sadak Yojana,C085,low,1,622.07,604.3,592.45,543.84,48.61,8.2,0.918,0,61,normal,0,green
REC01132,2023,8,3,Housing,Nashik,Maharashtra,Swachh Bharat Mission,C031,low,2,667.63,648.56,635.84,481.21,154.63,24.32,0.7568,0,94,normal,0,green
REC03615,2023,12,4,Housing,Vadodara,Gujarat,PM Gram Sadak Yojana,C030,low,2,154.72,150.3,147.35,119.43,27.92,18.95,0.8105,0,92,normal,0,green
REC00273,2022,12,4,Education,Nashik,Maharashtra,PM Awas Yojana,C036,low,2,278.8,270.83,265.52,259.65,5.87,2.21,0.9779,0,87,normal,0,green
REC02856,2022,5,2,Sanitation,Vadodara,Gujarat,Jal Jeevan Mission,C059,low,2,58.11,56.45,55.34,52.92,2.42,4.37,0.9563,0,67,normal,0,green
REC03068,2024,9,3,Sanitation,Surat,Gujarat,Sarva Shiksha Abhiyan,C079,medium,1,146.08,141.9,139.12,131.17,7.95,5.71,0.9429,0,88,normal,0,green
REC00998,2022,11,4,Agriculture,Nandurbar,Maharashtra,Ayushman Bharat,C087,low,3,148.04,143.81,140.99,99.17,41.82,29.66,0.7034,0,74,normal,0,green
REC03681,2021,6,2,Infrastructure,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C018,low,3,870.47,845.6,829.02,738.16,90.86,10.96,0.8904,0,65,normal,0,green
REC00052,2024,4,2,Education,Vadodara,Gujarat,PM Gram Sadak Yojana,C013,medium,2,64.21,62.37,61.15,56.45,4.7,7.69,0.9231,0,84,normal,0,green
REC06961,2021,5,2,Infrastructure,Surat,Gujarat,PM Gram Sadak Yojana,C077,low,1,4038.33,3922.95,3846.03,3472.65,373.38,9.71,0.9029,0,61,normal,0,green
REC06747,2022,8,3,Infrastructure,Raigad,Maharashtra,PM Fasal Bima Yojana,C004,low,3,1388.32,1348.65,1322.21,935.01,387.2,29.28,0.7072,0,94,normal,0,green
REC06024,2024,8,3,Sanitation,Anand,Gujarat,PM Fasal Bima Yojana,C092,medium,3,30.18,29.31,28.74,25.19,3.55,12.35,0.8765,0,67,normal,0,green
REC06283,2023,10,4,Housing,Surat,Gujarat,MGNREGA,C099,medium,1,962.23,934.74,916.41,828.7,87.71,9.57,0.9043,0,85,normal,0,green
REC08558,2022,11,4,Infrastructure,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C041,low,3,185.42,180.12,176.59,224.91,48.32,27.36,1.2736,1,45,anomaly_over,2,red
REC08223,2022,1,1,Education,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C029,low,3,174.39,169.41,166.09,122.57,43.52,26.2,0.738,0,45,warning,1,yellow
REC05602,2024,4,2,Education,Nagpur,Maharashtra,Swachh Bharat Mission,C066,low,2,76.63,74.44,72.98,62.56,10.42,14.28,0.8572,0,60,normal,0,green
REC00392,2021,10,4,Sanitation,Ahmedabad,Gujarat,Ayushman Bharat,C053,low,1,90.45,87.86,86.14,78.93,7.21,8.37,0.9163,0,89,normal,0,green
REC09069,2022,9,3,Health,Surat,Gujarat,PM Gram Sadak Yojana,C039,low,1,509.96,495.39,485.68,665.75,180.07,37.08,1.3708,1,39,anomaly_over,2,red
REC01577,2022,9,3,Education,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C081,low,3,47.07,45.73,44.83,41.95,2.88,6.42,0.9358,0,80,normal,0,green
REC04751,2022,4,2,Infrastructure,Nandurbar,Maharashtra,Jal Jeevan Mission,C082,low,3,1294.24,1257.26,1232.61,878.6,354.01,28.72,0.7128,0,86,normal,0,green
REC05081,2021,1,1,Sanitation,Nashik,Maharashtra,PM Gram Sadak Yojana,C014,high,2,29.35,28.51,27.95,22.55,5.4,19.32,0.8068,0,80,normal,0,green
REC00965,2023,5,2,Health,Dahanu,Maharashtra,Ayushman Bharat,C010,low,3,98.73,95.91,94.03,89.16,4.87,5.18,0.9482,0,94,normal,0,green
REC07442,2022,1,1,Health,Nashik,Maharashtra,Jal Jeevan Mission,C080,medium,2,247.35,240.28,235.57,262.68,27.11,11.51,1.1151,1,65,warning,1,yellow
REC02498,2023,5,2,Sanitation,Surat,Gujarat,MGNREGA,C091,low,1,35.51,34.5,33.82,29.34,4.48,13.25,0.8675,0,71,normal,0,green
REC04991,2024,5,2,Infrastructure,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C100,low,3,246.0,238.98,234.29,212.12,22.17,9.46,0.9054,0,87,normal,0,green
REC09107,2021,8,3,Education,Raigad,Maharashtra,PM Gram Sadak Yojana,C059,low,3,158.83,154.3,151.27,199.4,48.13,31.82,1.3182,1,31,anomaly_over,2,red
REC01050,2024,12,4,Education,Surat,Gujarat,MGNREGA,C007,medium,1,460.79,447.63,438.85,408.31,30.54,6.96,0.9304,0,64,normal,0,green
REC03312,2024,1,1,Infrastructure,Pune,Maharashtra,Sarva Shiksha Abhiyan,C069,medium,1,4193.21,4073.4,3993.53,2969.52,1024.01,25.64,0.7436,0,70,normal,0,green
REC02617,2021,8,3,Sanitation,Nashik,Maharashtra,PM Fasal Bima Yojana,C052,low,2,122.06,118.58,116.25,106.16,10.09,8.68,0.9132,0,87,normal,0,green
REC00974,2024,3,1,Sanitation,Anand,Gujarat,PM Gram Sadak Yojana,C004,low,3,112.49,109.27,107.13,87.79,19.34,18.05,0.8195,0,85,normal,0,green
REC03632,2023,5,2,Education,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C054,high,3,196.52,190.9,187.16,171.36,15.8,8.44,0.9156,0,68,normal,0,green
REC02029,2021,4,2,Sanitation,Nashik,Maharashtra,PM Fasal Bima Yojana,C064,medium,2,112.29,109.08,106.94,86.47,20.47,19.14,0.8086,0,79,normal,0,green
REC03807,2022,11,4,Housing,Bharuch,Gujarat,MGNREGA,C050,medium,3,395.89,384.58,377.04,349.52,27.52,7.3,0.927,0,66,normal,0,green
REC04711,2023,5,2,Infrastructure,Raigad,Maharashtra,PM Gram Sadak Yojana,C072,medium,3,800.59,777.72,762.47,683.34,79.13,10.38,0.8962,0,92,normal,0,green
REC01715,2022,11,4,Infrastructure,Surat,Gujarat,Jal Jeevan Mission,C098,low,1,4059.85,3943.85,3866.52,3218.23,648.29,16.77,0.8323,0,82,normal,0,green
REC00342,2024,4,2,Housing,Raigad,Maharashtra,PM Awas Yojana,C017,low,3,163.14,158.48,155.37,137.5,17.87,11.5,0.885,0,84,normal,0,green
REC01620,2024,10,4,Sanitation,Rajkot,Gujarat,PM Fasal Bima Yojana,C093,medium,2,127.93,124.28,121.84,104.57,17.27,14.17,0.8583,0,73,normal,0,green
REC08036,2023,12,4,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C038,medium,1,236.46,229.7,225.2,249.89,24.69,10.96,1.1096,1,61,warning,1,yellow
REC07184,2021,5,2,Infrastructure,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C045,medium,3,1499.09,1456.25,1427.7,1635.86,208.16,14.58,1.1458,1,62,warning,1,yellow
REC09091,2021,1,1,Housing,Dahanu,Maharashtra,Swachh Bharat Mission,C005,low,3,483.68,469.86,460.65,718.44,257.79,55.96,1.5596,1,49,anomaly_over,2,red
REC05931,2022,11,4,Education,Bharuch,Gujarat,Jal Jeevan Mission,C080,medium,3,155.79,151.34,148.37,141.92,6.45,4.35,0.9565,0,83,normal,0,green
REC03279,2022,3,1,Sanitation,Rajkot,Gujarat,Ayushman Bharat,C005,low,2,63.43,61.62,60.41,54.46,5.95,9.85,0.9015,0,82,normal,0,green
REC02242,2024,10,4,Infrastructure,Rajkot,Gujarat,PM Awas Yojana,C016,medium,2,922.07,895.72,878.16,753.47,124.69,14.2,0.858,0,92,normal,0,green
REC07668,2022,3,1,Health,Palghar,Maharashtra,PM Awas Yojana,C078,low,3,192.19,186.7,183.04,195.69,12.65,6.91,1.0691,1,50,warning,1,yellow
REC08801,2021,1,1,Housing,Bharuch,Gujarat,PM Gram Sadak Yojana,C039,low,3,185.03,179.74,176.22,229.92,53.7,30.47,1.3047,1,33,anomaly_over,2,red
REC03780,2024,7,3,Housing,Raigad,Maharashtra,PM Fasal Bima Yojana,C082,low,3,434.34,421.93,413.66,369.16,44.5,10.76,0.8924,0,77,normal,0,green
REC03977,2024,8,3,Agriculture,Palghar,Maharashtra,Ayushman Bharat,C055,low,3,180.54,175.38,171.94,108.05,63.89,37.16,0.6284,0,80,normal,0,green
REC05152,2023,11,4,Housing,Rajkot,Gujarat,Ayushman Bharat,C072,medium,2,304.07,295.38,289.59,225.81,63.78,22.02,0.7798,0,89,normal,0,green
REC02488,2024,2,1,Agriculture,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C083,medium,3,126.98,123.35,120.93,97.22,23.71,19.61,0.8039,0,72,normal,0,green
REC01295,2024,1,1,Agriculture,Ahmedabad,Gujarat,Ayushman Bharat,C053,low,1,152.64,148.28,145.37,128.85,16.52,11.36,0.8864,0,89,normal,0,green
REC03084,2021,2,1,Housing,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C070,low,3,58.92,57.23,56.11,45.39,10.72,19.11,0.8089,0,79,normal,0,green
REC01023,2022,8,3,Sanitation,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C058,medium,3,59.17,57.48,56.35,46.38,9.97,17.69,0.8231,0,93,normal,0,green
REC08342,2024,1,1,Agriculture,Anand,Gujarat,PM Gram Sadak Yojana,C021,low,3,162.25,157.61,154.52,167.41,12.89,8.34,1.0834,1,54,warning,1,yellow
REC09834,2021,6,2,Sanitation,Vadodara,Gujarat,PM Awas Yojana,C099,medium,2,151.11,146.79,143.91,68.61,75.3,52.32,0.4768,0,13,anomaly_under,2,red
REC08327,2023,5,2,Sanitation,Raigad,Maharashtra,Jal Jeevan Mission,C013,medium,3,120.21,116.78,114.49,125.96,11.47,10.02,1.1002,1,52,warning,1,yellow
REC07265,2024,11,4,Agriculture,Nagpur,Maharashtra,Jal Jeevan Mission,C078,low,2,134.58,130.73,128.17,70.49,57.68,45.0,0.55,0,39,warning,1,yellow
REC01529,2023,9,3,Education,Vadodara,Gujarat,PM Awas Yojana,C029,low,2,321.06,311.89,305.77,291.14,14.63,4.78,0.9522,0,60,normal,0,green
REC05252,2022,9,3,Health,Nandurbar,Maharashtra,Ayushman Bharat,C093,medium,3,248.14,241.05,236.32,204.18,32.14,13.6,0.864,0,75,normal,0,green
REC05280,2023,1,1,Agriculture,Nagpur,Maharashtra,Swachh Bharat Mission,C027,medium,2,120.09,116.66,114.37,97.65,16.72,14.62,0.8538,0,74,normal,0,green
REC01589,2023,12,4,Agriculture,Rajkot,Gujarat,Ayushman Bharat,C100,low,2,230.66,224.07,219.68,144.0,75.68,34.45,0.6555,0,81,normal,0,green
REC06232,2022,6,2,Health,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C031,low,3,147.3,143.1,140.29,129.98,10.31,7.35,0.9265,0,66,normal,0,green
REC01056,2021,3,1,Education,Vadodara,Gujarat,PM Gram Sadak Yojana,C064,medium,2,344.18,334.35,327.79,304.3,23.49,7.17,0.9283,0,63,normal,0,green
REC05281,2024,9,3,Agriculture,Pune,Maharashtra,PM Awas Yojana,C071,low,1,68.96,66.99,65.68,52.85,12.83,19.53,0.8047,0,86,normal,0,green
REC00399,2023,11,4,Infrastructure,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C017,low,1,2220.99,2157.53,2115.23,1846.28,268.95,12.71,0.8729,0,87,normal,0,green
REC03168,2022,3,1,Health,Raigad,Maharashtra,Jal Jeevan Mission,C032,medium,3,109.84,106.7,104.61,92.85,11.76,11.24,0.8876,0,83,normal,0,green
REC08927,2021,3,1,Infrastructure,Ahmedabad,Gujarat,Ayushman Bharat,C082,low,1,934.33,907.64,889.84,1230.45,340.61,38.28,1.3828,1,46,anomaly_over,2,red
REC01533,2021,10,4,Housing,Vadodara,Gujarat,Jal Jeevan Mission,C042,low,2,389.97,378.83,371.4,337.53,33.87,9.12,0.9088,0,67,normal,0,green
REC07540,2022,1,1,Infrastructure,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C086,low,3,1455.21,1413.63,1385.91,1571.14,185.23,13.37,1.1337,1,36,warning,1,yellow
REC00672,2024,9,3,Health,Dahanu,Maharashtra,Swachh Bharat Mission,C025,low,3,43.82,42.56,41.73,39.95,1.78,4.27,0.9573,0,71,normal,0,green
REC05255,2024,3,1,Agriculture,Raigad,Maharashtra,PM Awas Yojana,C072,medium,3,124.39,120.84,118.47,73.59,44.88,37.88,0.6212,0,65,normal,0,green
REC09116,2022,12,4,Infrastructure,Ahmedabad,Gujarat,MGNREGA,C085,low,1,4064.53,3948.4,3870.98,6166.38,2295.4,59.3,1.593,1,46,anomaly_over,2,red
REC09799,2022,7,3,Infrastructure,Vadodara,Gujarat,Swachh Bharat Mission,C046,low,2,203.92,198.09,194.21,41.14,153.07,78.82,0.2118,0,28,anomaly_under,2,red
REC04466,2022,1,1,Housing,Nagpur,Maharashtra,Ayushman Bharat,C017,low,2,743.51,722.26,708.1,590.66,117.44,16.59,0.8341,0,78,normal,0,green
REC08749,2022,11,4,Infrastructure,Anand,Gujarat,Sarva Shiksha Abhiyan,C069,medium,3,632.9,614.82,602.76,741.05,138.29,22.94,1.2294,1,53,anomaly_over,2,red
REC08656,2024,8,3,Housing,Surat,Gujarat,MGNREGA,C095,low,1,901.52,875.76,858.59,1165.01,306.42,35.69,1.3569,1,37,anomaly_over,2,red
REC00756,2022,9,3,Sanitation,Anand,Gujarat,MGNREGA,C018,low,3,86.78,84.3,82.65,70.14,12.51,15.14,0.8486,0,72,normal,0,green
REC06471,2024,3,1,Agriculture,Rajkot,Gujarat,Jal Jeevan Mission,C003,low,2,102.05,99.13,97.19,75.77,21.42,22.04,0.7796,0,81,normal,0,green
REC02606,2023,4,2,Housing,Nandurbar,Maharashtra,Jal Jeevan Mission,C066,low,3,166.94,162.17,158.99,131.62,27.37,17.21,0.8279,0,92,normal,0,green
REC05273,2021,10,4,Housing,Vadodara,Gujarat,Jal Jeevan Mission,C097,medium,2,512.11,497.47,487.72,418.42,69.3,14.21,0.8579,0,87,normal,0,green
REC00474,2021,12,4,Infrastructure,Rajkot,Gujarat,PM Gram Sadak Yojana,C059,low,2,313.58,304.62,298.65,259.61,39.04,13.07,0.8693,0,79,normal,0,green
REC05314,2023,6,2,Housing,Palghar,Maharashtra,PM Gram Sadak Yojana,C092,medium,3,150.83,146.52,143.65,108.07,35.58,24.77,0.7523,0,83,normal,0,green
REC03409,2024,7,3,Health,Bharuch,Gujarat,Ayushman Bharat,C006,low,3,171.42,166.53,163.26,151.05,12.21,7.48,0.9252,0,71,normal,0,green
REC03218,2022,12,4,Infrastructure,Palghar,Maharashtra,PM Fasal Bima Yojana,C036,low,3,267.78,260.13,255.03,212.26,42.77,16.77,0.8323,0,64,normal,0,green
REC03469,2023,4,2,Housing,Ahmedabad,Gujarat,PM Awas Yojana,C046,low,1,194.87,189.3,185.59,174.31,11.28,6.08,0.9392,0,94,normal,0,green
REC05116,2021,4,2,Infrastructure,Vadodara,Gujarat,Ayushman Bharat,C004,low,2,488.18,474.23,464.93,393.75,71.18,15.31,0.8469,0,94,normal,0,green
REC04925,2021,1,1,Health,Rajkot,Gujarat,PM Awas Yojana,C008,medium,2,255.83,248.52,243.65,202.33,41.32,16.96,0.8304,0,78,normal,0,green
REC07137,2023,11,4,Infrastructure,Surat,Gujarat,PM Awas Yojana,C048,medium,1,3751.57,3644.38,3572.92,4105.69,532.77,14.91,1.1491,1,47,warning,1,yellow
REC08140,2023,5,2,Health,Nagpur,Maharashtra,Swachh Bharat Mission,C049,low,2,331.08,321.62,315.31,348.22,32.91,10.44,1.1044,1,48,warning,1,yellow
REC01707,2024,12,4,Agriculture,Bharuch,Gujarat,MGNREGA,C064,medium,3,118.46,115.08,112.82,74.85,37.97,33.66,0.6634,0,88,normal,0,green
REC07938,2023,12,4,Health,Mumbai,Maharashtra,Jal Jeevan Mission,C023,high,1,489.34,475.36,466.04,353.38,112.66,24.17,0.7583,0,36,warning,1,yellow
REC08622,2022,5,2,Infrastructure,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C037,medium,3,1276.49,1240.01,1215.7,1686.46,470.76,38.72,1.3872,1,47,anomaly_over,2,red
REC07602,2023,7,3,Agriculture,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C086,low,3,143.31,139.22,136.49,75.07,61.42,45.0,0.55,0,39,warning,1,yellow
REC08730,2023,1,1,Education,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C019,medium,3,231.72,225.1,220.69,301.42,80.73,36.58,1.3658,1,54,anomaly_over,2,red
REC09664,2022,11,4,Health,Raigad,Maharashtra,PM Gram Sadak Yojana,C030,low,3,135.34,131.48,128.9,18.57,110.33,85.59,0.1441,0,21,anomaly_under,2,red
REC02103,2022,6,2,Agriculture,Bharuch,Gujarat,Swachh Bharat Mission,C086,low,3,105.37,102.36,100.35,88.15,12.2,12.16,0.8784,0,65,normal,0,green
REC09256,2023,2,1,Education,Bharuch,Gujarat,Swachh Bharat Mission,C091,low,3,189.51,184.1,180.49,88.46,92.03,50.99,0.4901,0,28,anomaly_under,2,red
REC01876,2022,1,1,Education,Bharuch,Gujarat,PM Fasal Bima Yojana,C020,medium,3,250.96,243.79,239.01,209.75,29.26,12.24,0.8776,0,77,normal,0,green
REC05084,2024,1,1,Agriculture,Pune,Maharashtra,Sarva Shiksha Abhiyan,C078,low,1,298.22,289.7,284.02,220.09,63.93,22.51,0.7749,0,77,normal,0,green
REC07777,2024,7,3,Housing,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C084,low,2,476.19,462.58,453.51,510.27,56.76,12.52,1.1252,1,49,warning,1,yellow
REC09209,2024,9,3,Health,Dahanu,Maharashtra,MGNREGA,C004,low,3,270.51,262.78,257.63,400.94,143.31,55.63,1.5563,1,38,anomaly_over,2,red
REC08154,2022,1,1,Education,Pune,Maharashtra,MGNREGA,C007,medium,1,416.91,405.0,397.06,422.71,25.65,6.46,1.0646,1,56,warning,1,yellow
REC04551,2024,4,2,Health,Raigad,Maharashtra,MGNREGA,C070,low,3,75.34,73.19,71.75,65.47,6.28,8.75,0.9125,0,94,normal,0,green
REC06202,2021,8,3,Agriculture,Anand,Gujarat,PM Awas Yojana,C091,low,3,25.97,25.22,24.73,15.22,9.51,38.46,0.6154,0,67,normal,0,green
REC04781,2024,6,2,Education,Raigad,Maharashtra,Ayushman Bharat,C080,medium,3,149.78,145.5,142.65,136.12,6.53,4.58,0.9542,0,90,normal,0,green
REC08525,2022,2,1,Health,Surat,Gujarat,Jal Jeevan Mission,C009,low,1,89.68,87.12,85.41,104.69,19.28,22.57,1.2257,1,36,anomaly_over,2,red
REC05636,2021,10,4,Housing,Rajkot,Gujarat,PM Gram Sadak Yojana,C048,medium,2,679.11,659.71,646.77,611.9,34.87,5.39,0.9461,0,67,normal,0,green
REC07957,2023,6,2,Housing,Palghar,Maharashtra,Swachh Bharat Mission,C056,low,3,104.39,101.41,99.42,65.39,34.03,34.23,0.6577,0,61,warning,1,yellow
REC07651,2023,6,2,Infrastructure,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C009,low,3,959.64,932.22,913.94,509.57,404.37,44.24,0.5576,0,44,warning,1,yellow
REC09430,2022,1,1,Infrastructure,Rajkot,Gujarat,MGNREGA,C068,medium,2,1317.74,1280.09,1254.99,125.6,1129.39,89.99,0.1001,0,23,anomaly_under,2,red
REC04638,2022,5,2,Sanitation,Vadodara,Gujarat,Ayushman Bharat,C020,medium,2,164.17,159.48,156.35,145.63,10.72,6.86,0.9314,0,86,normal,0,green
REC07084,2023,10,4,Infrastructure,Nandurbar,Maharashtra,Jal Jeevan Mission,C066,low,3,1091.02,1059.85,1039.07,1160.15,121.08,11.65,1.1165,1,41,warning,1,yellow
REC09472,2023,7,3,Health,Dahanu,Maharashtra,PM Awas Yojana,C091,low,3,258.42,251.03,246.11,55.31,190.8,77.53,0.2247,0,28,anomaly_under,2,red
REC09686,2023,1,1,Sanitation,Pune,Maharashtra,Ayushman Bharat,C081,low,1,157.22,152.72,149.73,25.68,124.05,82.85,0.1715,0,27,anomaly_under,2,red
REC09066,2021,3,1,Agriculture,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C057,high,1,429.51,417.24,409.06,593.33,184.27,45.05,1.4505,1,47,anomaly_over,2,red
REC03709,2024,8,3,Agriculture,Dahanu,Maharashtra,PM Awas Yojana,C008,medium,3,171.82,166.91,163.64,140.5,23.14,14.14,0.8586,0,91,normal,0,green
REC01778,2023,4,2,Infrastructure,Nashik,Maharashtra,Sarva Shiksha Abhiyan,C068,medium,2,2691.48,2614.58,2563.31,2357.12,206.19,8.04,0.9196,0,70,normal,0,green
REC08060,2023,6,2,Education,Bharuch,Gujarat,PM Gram Sadak Yojana,C048,medium,3,233.95,227.27,222.81,235.75,12.94,5.81,1.0581,1,36,warning,1,yellow
REC00966,2024,8,3,Agriculture,Palghar,Maharashtra,MGNREGA,C006,low,3,56.65,55.03,53.95,46.24,7.71,14.29,0.8571,0,67,normal,0,green
REC01173,2023,11,4,Housing,Pune,Maharashtra,Swachh Bharat Mission,C069,medium,1,576.22,559.76,548.78,452.42,96.36,17.56,0.8244,0,69,normal,0,green
REC04194,2024,2,1,Housing,Surat,Gujarat,PM Awas Yojana,C010,low,1,959.93,932.5,914.22,814.68,99.54,10.89,0.8911,0,60,normal,0,green
REC07279,2021,9,3,Housing,Nandurbar,Maharashtra,PM Awas Yojana,C093,medium,3,60.36,58.64,57.49,37.59,19.9,34.61,0.6539,0,45,warning,1,yellow
REC01602,2021,10,4,Sanitation,Nandurbar,Maharashtra,Swachh Bharat Mission,C086,low,3,103.12,100.17,98.21,93.25,4.96,5.05,0.9495,0,92,normal,0,green
REC04741,2022,10,4,Health,Vadodara,Gujarat,Swachh Bharat Mission,C044,medium,2,512.9,498.25,488.48,437.55,50.93,10.43,0.8957,0,88,normal,0,green
REC02763,2024,5,2,Sanitation,Mumbai,Maharashtra,PM Gram Sadak Yojana,C010,low,1,149.58,145.31,142.46,128.57,13.89,9.75,0.9025,0,91,normal,0,green
REC06827,2021,2,1,Sanitation,Nagpur,Maharashtra,PM Fasal Bima Yojana,C047,low,2,89.62,87.06,85.35,78.15,7.2,8.44,0.9156,0,71,normal,0,green
REC06288,2023,9,3,Sanitation,Raigad,Maharashtra,Ayushman Bharat,C057,high,3,18.68,18.15,17.79,17.14,0.65,3.65,0.9635,0,86,normal,0,green
REC05464,2023,2,1,Health,Pune,Maharashtra,PM Awas Yojana,C038,medium,1,519.14,504.31,494.42,422.07,72.35,14.63,0.8537,0,68,normal,0,green
REC02421,2021,1,1,Agriculture,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C034,low,3,69.08,67.11,65.79,53.13,12.66,19.24,0.8076,0,65,normal,0,green
REC05740,2021,10,4,Infrastructure,Nashik,Maharashtra,PM Awas Yojana,C024,low,2,895.83,870.23,853.17,753.03,100.14,11.74,0.8826,0,80,normal,0,green
REC00936,2023,9,3,Education,Dahanu,Maharashtra,Swachh Bharat Mission,C045,medium,3,147.83,143.61,140.79,128.94,11.85,8.42,0.9158,0,91,normal,0,green
REC02794,2024,3,1,Education,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C053,low,2,176.83,171.78,168.41,146.39,22.02,13.08,0.8692,0,82,normal,0,green
REC00792,2022,10,4,Education,Mumbai,Maharashtra,MGNREGA,C066,low,1,469.5,456.08,447.14,424.01,23.13,5.17,0.9483,0,66,normal,0,green
REC02865,2023,2,1,Sanitation,Nandurbar,Maharashtra,MGNREGA,C007,medium,3,111.59,108.41,106.28,100.56,5.72,5.38,0.9462,0,77,normal,0,green
REC05846,2021,8,3,Health,Mumbai,Maharashtra,Jal Jeevan Mission,C041,low,1,502.59,488.23,478.66,423.13,55.53,11.6,0.884,0,72,normal,0,green
REC00968,2022,6,2,Health,Nashik,Maharashtra,PM Fasal Bima Yojana,C023,high,2,364.55,354.13,347.19,316.74,30.45,8.77,0.9123,0,92,normal,0,green
REC03980,2021,4,2,Agriculture,Mumbai,Maharashtra,Jal Jeevan Mission,C035,medium,1,299.21,290.66,284.96,199.97,84.99,29.83,0.7017,0,63,normal,0,green
REC04853,2022,7,3,Health,Nandurbar,Maharashtra,PM Awas Yojana,C059,low,3,266.88,259.25,254.17,223.9,30.27,11.91,0.8809,0,82,normal,0,green
REC07865,2023,10,4,Housing,Mumbai,Maharashtra,MGNREGA,C030,low,1,202.01,196.24,192.39,212.85,20.46,10.63,1.1063,1,60,warning,1,yellow
REC00202,2022,1,1,Health,Dahanu,Maharashtra,Ayushman Bharat,C015,medium,3,55.15,53.57,52.52,45.19,7.33,13.96,0.8604,0,80,normal,0,green
REC03247,2021,10,4,Health,Ahmedabad,Gujarat,Jal Jeevan Mission,C028,low,1,786.8,764.32,749.33,639.82,109.51,14.61,0.8539,0,88,normal,0,green
REC07338,2021,1,1,Agriculture,Bharuch,Gujarat,Jal Jeevan Mission,C030,low,3,149.69,145.41,142.56,156.83,14.27,10.01,1.1001,1,36,warning,1,yellow
REC09315,2023,2,1,Agriculture,Dahanu,Maharashtra,PM Gram Sadak Yojana,C011,low,3,184.33,179.06,175.55,65.87,109.68,62.48,0.3752,0,28,anomaly_under,2,red
REC01942,2022,11,4,Infrastructure,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C050,medium,3,857.49,832.99,816.66,601.79,214.87,26.31,0.7369,0,76,normal,0,green
REC08230,2023,7,3,Education,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C072,medium,3,193.29,187.77,184.09,137.49,46.6,25.31,0.7469,0,38,warning,1,yellow
REC07457,2024,8,3,Infrastructure,Bharuch,Gujarat,PM Fasal Bima Yojana,C037,medium,3,1441.27,1400.09,1372.64,1574.99,202.35,14.74,1.1474,1,59,warning,1,yellow
REC01954,2024,3,1,Infrastructure,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C094,low,1,4303.95,4180.98,4099.0,3294.2,804.8,19.63,0.8037,0,89,normal,0,green
REC06548,2023,1,1,Health,Raigad,Maharashtra,PM Fasal Bima Yojana,C079,medium,3,95.62,92.89,91.07,83.39,7.68,8.43,0.9157,0,70,normal,0,green
REC00450,2021,4,2,Agriculture,Dahanu,Maharashtra,PM Gram Sadak Yojana,C021,low,3,19.41,18.86,18.49,16.35,2.14,11.57,0.8843,0,76,normal,0,green
REC01242,2022,3,1,Sanitation,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C053,low,2,114.09,110.83,108.66,104.33,4.33,3.98,0.9602,0,75,normal,0,green
REC01571,2024,12,4,Health,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C085,low,3,87.38,84.88,83.22,74.0,9.22,11.08,0.8892,0,78,normal,0,green
